From,To,Subject,Message,Day,Date & Time,url_count,Cleaned_Subject,Cleaned_Message,Combined_Text,Qwen2.5_Category
spam@fyp-ai.com,employee@enron.com,you’ve been selected,click here to claim your free prize,Monday,1/15/2022 9:29,2,youve selected,click claim free prize,youve selected click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,click here to claim your free prize,Monday,9/3/2022 16:45,0,click prize,click claim free prize,click prize click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,win big now,subscribe for a limited offer,Wednesday,8/21/2022 21:13,2,win big,subscribe limited offer,win big subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,win big now,click here to claim your free prize,Monday,2/27/2022 17:03,1,win big,click claim free prize,win big click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,win big now,click here to claim your free prize,Wednesday,5/5/2022 9:10,2,win big,click claim free prize,win big click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,you have won a free gift,Wednesday,7/18/2022 7:48,1,youve selected,win free gift,youve selected win free gift,Spam
spam@fyp-ai.com,employee@enron.com,win big now,subscribe for a limited offer,Monday,2/27/2022 0:27,0,win big,subscribe limited offer,win big subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,click here to claim your free prize,Wednesday,8/6/2022 8:44,1,click prize,click claim free prize,click prize click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,win big now,subscribe for a limited offer,Wednesday,10/28/2022 14:43,2,win big,subscribe limited offer,win big subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,subscribe for a limited offer,Monday,3/1/2022 4:59,1,youve selected,subscribe limited offer,youve selected subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,click here to claim your free prize,Thursday,2/26/2022 3:10,2,click prize,click claim free prize,click prize click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,click here to claim your free prize,Thursday,11/13/2022 13:17,2,youve selected,click claim free prize,youve selected click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,you have won a free gift,Tuesday,11/14/2022 12:21,2,youve selected,win free gift,youve selected win free gift,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,subscribe for a limited offer,Friday,3/8/2022 4:36,1,youve selected,subscribe limited offer,youve selected subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,subscribe for a limited offer,Thursday,7/26/2022 7:26,0,click prize,subscribe limited offer,click prize subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,you have won a free gift,Friday,3/17/2022 4:16,2,click prize,win free gift,click prize win free gift,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,you have won a free gift,Monday,1/18/2022 8:48,0,youve selected,win free gift,youve selected win free gift,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,subscribe for a limited offer,Tuesday,12/24/2022 12:36,2,click prize,subscribe limited offer,click prize subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,click here to claim your free prize,Tuesday,6/10/2022 1:30,2,click prize,click claim free prize,click prize click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,subscribe for a limited offer,Friday,3/10/2022 1:30,2,youve selected,subscribe limited offer,youve selected subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,you have won a free gift,Thursday,10/15/2022 11:08,1,youve selected,win free gift,youve selected win free gift,Spam
spam@fyp-ai.com,employee@enron.com,win big now,you have won a free gift,Thursday,5/22/2022 3:20,1,win big,win free gift,win big win free gift,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,click here to claim your free prize,Wednesday,5/18/2022 23:56,1,youve selected,click claim free prize,youve selected click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,win big now,subscribe for a limited offer,Wednesday,3/2/2022 2:24,1,win big,subscribe limited offer,win big subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,subscribe for a limited offer,Thursday,10/17/2022 9:45,1,youve selected,subscribe limited offer,youve selected subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,click here to claim your free prize,Tuesday,5/24/2022 20:24,2,click prize,click claim free prize,click prize click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,subscribe for a limited offer,Monday,2/23/2022 3:29,0,click prize,subscribe limited offer,click prize subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,win big now,subscribe for a limited offer,Monday,12/5/2022 9:33,0,win big,subscribe limited offer,win big subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,win big now,you have won a free gift,Tuesday,6/2/2022 11:12,2,win big,win free gift,win big win free gift,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,click here to claim your free prize,Friday,8/25/2022 0:38,2,youve selected,click claim free prize,youve selected click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,win big now,click here to claim your free prize,Thursday,12/25/2022 7:42,1,win big,click claim free prize,win big click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,click here to claim your free prize,Monday,3/29/2022 9:03,1,click prize,click claim free prize,click prize click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,subscribe for a limited offer,Tuesday,6/9/2022 6:33,2,click prize,subscribe limited offer,click prize subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,win big now,you have won a free gift,Wednesday,11/13/2022 20:38,0,win big,win free gift,win big win free gift,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,subscribe for a limited offer,Tuesday,6/10/2022 9:02,1,click prize,subscribe limited offer,click prize subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,win big now,subscribe for a limited offer,Friday,8/6/2022 8:52,0,win big,subscribe limited offer,win big subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,subscribe for a limited offer,Monday,1/8/2022 9:22,2,youve selected,subscribe limited offer,youve selected subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,click here to claim your free prize,Wednesday,3/19/2022 11:13,1,click prize,click claim free prize,click prize click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,win big now,click here to claim your free prize,Thursday,7/17/2022 9:17,2,win big,click claim free prize,win big click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,subscribe for a limited offer,Thursday,12/7/2022 9:40,0,click prize,subscribe limited offer,click prize subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,win big now,you have won a free gift,Friday,11/28/2022 2:47,0,win big,win free gift,win big win free gift,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,you have won a free gift,Monday,1/30/2022 17:49,0,youve selected,win free gift,youve selected win free gift,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,click here to claim your free prize,Monday,10/9/2022 14:01,1,youve selected,click claim free prize,youve selected click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,win big now,click here to claim your free prize,Friday,5/17/2022 7:50,2,win big,click claim free prize,win big click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,click here to claim your free prize,Tuesday,1/29/2022 20:37,1,click prize,click claim free prize,click prize click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,you have won a free gift,Friday,3/24/2022 23:10,1,click prize,win free gift,click prize win free gift,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,subscribe for a limited offer,Thursday,11/5/2022 21:38,2,click prize,subscribe limited offer,click prize subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,subscribe for a limited offer,Monday,7/31/2022 11:25,2,youve selected,subscribe limited offer,youve selected subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,click here to claim your free prize,Friday,4/17/2022 5:42,2,click prize,click claim free prize,click prize click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,you have won a free gift,Thursday,8/16/2022 4:03,0,click prize,win free gift,click prize win free gift,Spam
spam@fyp-ai.com,employee@enron.com,win big now,click here to claim your free prize,Wednesday,4/3/2022 5:37,0,win big,click claim free prize,win big click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,subscribe for a limited offer,Monday,1/31/2022 18:05,1,click prize,subscribe limited offer,click prize subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,win big now,you have won a free gift,Thursday,6/28/2022 16:57,2,win big,win free gift,win big win free gift,Spam
spam@fyp-ai.com,employee@enron.com,win big now,click here to claim your free prize,Wednesday,5/16/2022 10:33,0,win big,click claim free prize,win big click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,win big now,subscribe for a limited offer,Tuesday,11/27/2022 8:49,2,win big,subscribe limited offer,win big subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,win big now,subscribe for a limited offer,Wednesday,8/24/2022 18:08,2,win big,subscribe limited offer,win big subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,subscribe for a limited offer,Tuesday,12/28/2022 10:17,2,youve selected,subscribe limited offer,youve selected subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,click here to claim your free prize,Wednesday,2/12/2022 2:22,2,youve selected,click claim free prize,youve selected click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,click here to claim your free prize,Friday,11/17/2022 13:02,2,click prize,click claim free prize,click prize click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,you have won a free gift,Thursday,7/17/2022 9:03,1,youve selected,win free gift,youve selected win free gift,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,subscribe for a limited offer,Tuesday,7/29/2022 3:42,0,youve selected,subscribe limited offer,youve selected subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,subscribe for a limited offer,Monday,5/3/2022 23:50,1,youve selected,subscribe limited offer,youve selected subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,you have won a free gift,Monday,2/25/2022 9:44,1,click prize,win free gift,click prize win free gift,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,subscribe for a limited offer,Friday,8/11/2022 18:19,1,youve selected,subscribe limited offer,youve selected subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,subscribe for a limited offer,Monday,1/17/2022 1:00,2,youve selected,subscribe limited offer,youve selected subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,win big now,you have won a free gift,Tuesday,1/12/2022 18:36,2,win big,win free gift,win big win free gift,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,you have won a free gift,Thursday,5/19/2022 15:28,2,click prize,win free gift,click prize win free gift,Spam
spam@fyp-ai.com,employee@enron.com,win big now,subscribe for a limited offer,Thursday,10/16/2022 0:24,0,win big,subscribe limited offer,win big subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,win big now,you have won a free gift,Wednesday,3/9/2022 16:45,1,win big,win free gift,win big win free gift,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,subscribe for a limited offer,Tuesday,11/9/2022 1:17,0,youve selected,subscribe limited offer,youve selected subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,you have won a free gift,Wednesday,7/27/2022 16:46,1,click prize,win free gift,click prize win free gift,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,subscribe for a limited offer,Thursday,4/1/2022 22:25,2,youve selected,subscribe limited offer,youve selected subscribe limited offer,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,click here to claim your free prize,Friday,7/6/2022 20:36,1,click prize,click claim free prize,click prize click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,you’ve been selected,click here to claim your free prize,Friday,11/20/2022 11:30,1,youve selected,click claim free prize,youve selected click claim free prize,Spam
spam@fyp-ai.com,employee@enron.com,click for your prize,you have won a free gift,Monday,6/4/2022 21:59,2,click prize,win free gift,click prize win free gift,Spam
